Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,type,region
20-11-2022,0.76081116,902840.97,405261.99,181485.88,6934.33,309158.77,conventional,Houston
20-11-2022,1.410397305,15723.81,9906.96,238.05,0,5578.81,organic,Houston
20-11-2022,0.952157604,214309.46,117037.92,35635.48,9920.82,51715.23,conventional,Indianapolis
20-11-2022,1.553479686,6813.15,260.28,3098.48,0,3454.39,organic,Indianapolis
20-11-2022,1.119928925,188852.86,138562.55,11190.46,17.75,39082.11,conventional,Jacksonville
20-11-2022,0.843263285,23695.34,61.22,199.79,0,23434.33,organic,Jacksonville
20-11-2022,1.001182144,363364.82,128464.96,85101.66,22632.05,127166.16,conventional,LasVegas
20-11-2022,1.698576472,11569.6,6341.81,1761.74,0,3466.05,organic,LasVegas
20-11-2022,1.185687451,2488321.52,1294210.91,83486.34,446817.13,663807.14,conventional,LosAngeles
20-11-2022,1.65497876,106957.92,43932.5,4312.01,2.8,58710.61,organic,LosAngeles
20-11-2022,1.079069812,104393.94,40741.55,29619.85,2013.61,32018.93,conventional,Louisville
20-11-2022,1.393971738,6288.73,4.83,4863.51,0,1420.39,organic,Louisville
20-11-2022,1.105623557,846068.36,593287.28,21151.52,287.81,231341.75,conventional,MiamiFtLauderdale
20-11-2022,1.241784141,48447.7,21433.02,459.65,0,26555.03,organic,MiamiFtLauderdale
20-11-2022,1.12882061,3173768.22,1136624.28,887032.95,10091.72,1139934.43,conventional,Midsouth
20-11-2022,1.591191552,184829.8,1482.89,47681.81,37.25,135627.85,organic,Midsouth
20-11-2022,0.991820936,242850.64,126085.25,36296.32,285.62,80183.45,conventional,Nashville
20-11-2022,1.874470397,11130.77,90.06,6392.14,0,4648.57,organic,Nashville
20-11-2022,0.81900656,299250.31,144801,5114.48,232.1,149102.73,conventional,NewOrleans
20-11-2022,1.735884635,2556.53,356.25,22.44,0,2177.84,organic,NewOrleans
20-11-2022,1.351588871,1440705.51,105404.21,789305.4,1639.97,544355.94,conventional,NewYork
20-11-2022,1.831393051,79108.6,6371.05,9720.65,9.27,63007.63,organic,NewYork
20-11-2022,1.284782765,4223777.42,538976.86,2262703.14,7790.1,1414307.31,conventional,Northeast
20-11-2022,1.788857915,216134.94,13794.27,21689.3,19.5,180631.87,organic,Northeast
20-11-2022,1.113202235,393167.26,38635.03,279738.89,58.1,74735.24,conventional,NorthernNewEngland
20-11-2022,2.132791335,12706.71,1478.05,365.34,0,10863.32,organic,NorthernNewEngland
20-11-2022,1.057726895,479306.7,293567.25,14260.79,76.99,171401.66,conventional,Orlando
20-11-2022,0.952165072,52861.36,13332.7,136.37,0,39392.28,organic,Orlando
20-11-2022,0.938307451,95745.84,55595.87,7214.37,4281.95,28653.65,conventional,PeoriaSpringfield
20-11-2022,1.651623603,2463.45,24.07,823.93,0,1615.45,organic,PeoriaSpringfield
20-11-2022,1.202073997,469740.81,102425.16,169306.75,585.59,197423.31,conventional,Philadelphia
20-11-2022,1.724418666,23568.35,1341.69,4781.99,0,17444.67,organic,Philadelphia
20-11-2022,0.92169028,1034318.72,512083.93,327259.67,3522.99,191452.13,conventional,PhoenixTucson
20-11-2022,1.527012867,28611.99,13568.91,3429.03,0,11614.05,organic,PhoenixTucson
20-11-2022,1.208681427,108449.15,55089.12,18300.15,39.21,35020.67,conventional,Pittsburgh
20-11-2022,1.633055854,6722.94,1686.52,2.8,0,5033.61,organic,Pittsburgh
20-11-2022,0.996022094,1653700.1,794474.61,335388.21,17224.57,506612.72,conventional,Plains
20-11-2022,1.444328189,54887.7,14876.48,7336.81,13.78,32660.64,organic,Plains
20-11-2022,1.291623387,471529.86,240998.88,113560.89,21258.5,95711.59,conventional,Portland
20-11-2022,1.933030595,27175.79,11886.24,12488.94,0,2800.61,organic,Portland
20-11-2022,1.518085247,67214.86,3910.17,49734.79,39.27,13530.63,conventional,Providence
20-11-2022,1.742276338,3666.49,1.89,10.98,0,3653.61,organic,Providence
20-11-2022,1.200453585,320744.28,123070.55,56886.41,797.01,139976.46,conventional,RaleighGreensboro
20-11-2022,1.557256406,23210.69,341.66,1783.39,10.65,21074.98,organic,RaleighGreensboro
20-11-2022,1.123762452,237530.47,90335.69,76680.95,421.22,70064.76,conventional,RichmondNorfolk
20-11-2022,1.451389927,17081.07,7.56,4132.44,1.07,12940,organic,RichmondNorfolk
20-11-2022,1.033946471,143130.95,66585.05,34934.99,282.72,41327.04,conventional,Roanoke
20-11-2022,1.58956974,7487.48,10.4,3388.51,0,4088.57,organic,Roanoke
20-11-2022,1.52202566,327006.66,155556.24,85762.27,3447.92,82240.22,conventional,Sacramento
20-11-2022,1.470154525,23344.96,4609.77,1461.78,0,17273.41,organic,Sacramento
20-11-2022,1.255407376,465343.21,235524.61,42727.78,59157.55,127933.26,conventional,SanDiego
20-11-2022,2.111093371,17059.15,10427.47,873.34,0,5758.33,organic,SanDiego
20-11-2022,1.532017733,522601.02,340547.63,64034.88,4803.76,113214.75,conventional,SanFrancisco
20-11-2022,2.031138351,56025.04,17570.48,3610.58,0,34843.98,organic,SanFrancisco
20-11-2022,1.689743031,412386.17,180180.08,122938.23,27506.45,81761.42,conventional,Seattle
20-11-2022,2.346709521,47536,25072.63,17300.65,0,5162.72,organic,Seattle
20-11-2022,1.112716549,423346.11,232789.68,89738.02,715.27,100096.2,conventional,SouthCarolina
20-11-2022,1.22334494,34178.62,611.4,3793.98,8.1,29765.14,organic,SouthCarolina
20-11-2022,0.777992671,5057347.37,2203203.05,757475.8,24739.66,2071499.2,conventional,SouthCentral
20-11-2022,1.266627882,109339.79,34956.87,5403.63,0,68979.29,organic,SouthCentral
20-11-2022,1.050529407,4489458.76,2887218.83,443690.05,3047.24,1155494.81,conventional,Southeast
20-11-2022,1.070629521,331850.27,55314.7,28089.61,8.64,248437.33,organic,Southeast
20-11-2022,1.416597115,61894.8,31679.77,15725.23,16,14473.8,conventional,Spokane
20-11-2022,2.101274581,3155.35,1036.44,1327.07,0,791.83,organic,Spokane
20-11-2022,0.96041151,180443.58,109405.48,13022.09,171.37,57844.65,conventional,StLouis
20-11-2022,2.161109028,5293,858.98,2492.43,0,1941.58,organic,StLouis
20-11-2022,1.12603736,67220.17,7568.31,32656.67,285.7,26709.5,conventional,Syracuse
20-11-2022,1.582351915,3835.43,169.61,67.4,0,3598.42,organic,Syracuse
20-11-2022,1.007184949,558072.83,359737.38,13949.3,86.42,184299.74,conventional,Tampa
20-11-2022,1.259672681,21188.7,8851.98,87.45,0,12249.27,organic,Tampa
20-11-2022,1.057991221,97874.31,48404.72,22094.78,7617.08,19757.72,conventional,Toledo
20-11-2022,1.573556593,3513.45,30.15,1730.17,0,1753.13,organic,Toledo
20-11-2022,1.091370052,32051287.73,13990470.08,7429263.83,1021488.68,9609276.8,conventional,TotalUS
20-11-2022,1.537192962,1500450.83,345737.78,217259.96,82.11,937370.98,organic,TotalUS
20-11-2022,1.078367151,5584944.39,2619014.21,1537640.29,118646.02,1309377.86,conventional,West
20-11-2022,1.783022682,229211.07,111028.05,54965.46,0,63217.57,organic,West
20-11-2022,0.84763313,814942.65,401831.64,115197.69,5550.42,291704.43,conventional,WestTexNewMexico
20-11-2022,1.079267806,24877.66,7814.62,1140.29,0,15922.74,organic,WestTexNewMexico
20-11-2022,0.883821385,89749.76,31827.09,31096.3,59.23,26767.14,conventional,Wichita
20-11-2022,1.358236384,2026.93,1256.03,14.91,0,756,organic,Wichita
27-11-2022,1.078278458,88569.83,7479.8,63914,10.14,17165.89,conventional,Albany
27-11-2022,1.995264277,2326.74,166.88,300.9,0,1858.95,organic,Albany
27-11-2022,1.032836801,558267.25,339240.75,139835.42,329.15,78861.93,conventional,Atlanta
27-11-2022,1.083029077,43326.74,6004.38,7950.47,0,29371.89,organic,Atlanta
27-11-2022,1.361996123,729726.99,108384.54,307430.05,874.46,313031.06,conventional,BaltimoreWashington
27-11-2022,1.835041795,36725.65,292.07,7459.02,2.29,28972.27,organic,BaltimoreWashington
27-11-2022,0.99437473,250686.18,169224.38,29398.02,49.12,52013.12,conventional,BirminghamMontgomery
27-11-2022,1.089405157,9886.95,227.36,517.83,0,9141.76,organic,BirminghamMontgomery
27-11-2022,0.880511568,93905.19,37541.82,24769.51,151.07,31442.78,conventional,Boise
27-11-2022,1.778680276,4647.87,2829.36,1106.61,0,711.9,organic,Boise
27-11-2022,1.424235508,419310.43,24580.56,279851.89,434.58,114443.41,conventional,Boston
27-11-2022,1.760923608,24732.62,132.01,1488.92,7.88,23103.81,organic,Boston
27-11-2022,1.153379991,129440.17,15945.84,42044.13,1574.3,69875.89,conventional,BuffaloRochester
27-11-2022,1.621656035,8093.73,407.67,77.36,0,7608.69,organic,BuffaloRochester
27-11-2022,1.272109379,4641537.56,2422547.29,361102.01,552887.35,1305000.9,conventional,California
27-11-2022,1.750023926,265827.54,106059.89,10361.96,8.74,149396.96,organic,California
27-11-2022,1.233897524,259849.24,114327.49,41719.88,493.54,103297.21,conventional,Charlotte
27-11-2022,1.605676814,17168.28,69.4,2486.47,2.21,14610.2,organic,Charlotte
27-11-2022,1.254880072,648826.82,226278.69,163449.58,75458.04,183640.51,conventional,Chicago
27-11-2022,1.59928313,28547.14,9146.52,7577.42,0,11823.2,organic,Chicago
27-11-2022,1.171910329,208693.73,83001.1,86178.91,3868.75,35644.97,conventional,CincinnatiDayton
27-11-2022,1.783151288,7338.59,50.15,5274.92,0,2013.52,organic,CincinnatiDayton
27-11-2022,1.036868526,180812.46,115634.41,25501.89,3566.93,36109.22,conventional,Columbus
27-11-2022,1.877926613,6659.24,616.07,3939.95,0,2103.21,organic,Columbus
27-11-2022,0.761555791,1240222.54,457678.9,266815.56,2800.51,512927.57,conventional,DallasFtWorth
27-11-2022,1.358583337,27402.35,11202.69,729.04,0,15470.61,organic,DallasFtWorth
27-11-2022,0.978044129,750923.11,303371.22,236640.28,14977.5,195934.11,conventional,Denver
27-11-2022,1.595656161,18275.94,15335.21,666.43,0,2274.3,organic,Denver
27-11-2022,1.259204063,280846.37,102730.57,80219.14,21287.8,76608.86,conventional,Detroit
27-11-2022,1.789436796,9433.47,587,5018.92,0,3827.55,organic,Detroit
27-11-2022,1.246938661,113517.76,32683,28366.76,20950.58,31517.44,conventional,GrandRapids
27-11-2022,1.628997086,4593.76,16.53,483.26,0,4093.97,organic,GrandRapids
27-11-2022,1.102082913,2849360.31,1193820.33,776220.72,189150.24,690169.02,conventional,GreatLakes
27-11-2022,1.6901365,98485.13,17497.72,35142.29,0,45845.12,organic,GreatLakes
27-11-2022,1.157677239,296660.44,113918.96,84967.64,2065.38,95708.47,conventional,HarrisburgScranton
27-11-2022,1.528407178,11675.8,352.09,420.98,0,10902.73,organic,HarrisburgScranton
27-11-2022,1.314583173,262118.72,11705.94,196989.44,58.44,53364.89,conventional,HartfordSpringfield
27-11-2022,1.827629835,12641.29,508.85,2726.08,17.81,9388.56,organic,HartfordSpringfield
27-11-2022,0.790917975,787494.57,332576.39,216609.99,6953.63,231354.56,conventional,Houston
27-11-2022,1.339715002,13716.05,8093.67,216.39,0,5405.99,organic,Houston
27-11-2022,0.93893145,192135.72,104922.72,36324.8,5879.84,45008.37,conventional,Indianapolis
27-11-2022,1.674065475,5742.1,169.54,3021.32,0,2551.24,organic,Indianapolis
27-11-2022,1.126233524,180161.05,135113.26,8083.21,19.27,36945.31,conventional,Jacksonville
27-11-2022,0.876350913,21369.95,69.02,125.07,0,21175.85,organic,Jacksonville
27-11-2022,0.98145343,312295.1,96709.4,106636.44,4219.19,104730.07,conventional,LasVegas
27-11-2022,1.713188929,11035.78,4423.18,3434.78,0,3177.83,organic,LasVegas
27-11-2022,1.16873323,2400048.16,1160401.87,75192.99,426081.77,738371.54,conventional,LosAngeles
27-11-2022,1.732679484,105604.62,49880.35,3801.05,8.32,51914.9,organic,LosAngeles
27-11-2022,1.082197434,97094.6,34509.78,32826.83,1464.39,28293.59,conventional,Louisville
27-11-2022,1.428466283,4868.78,5.67,3905.91,0,957.2,organic,Louisville
27-11-2022,1.111279858,805151.24,570730.57,18092.59,194.62,216133.46,conventional,MiamiFtLauderdale
27-11-2022,1.246182756,41140.04,18461.59,482.13,0,22196.32,organic,MiamiFtLauderdale
27-11-2022,1.171319927,2922905.98,1074200.06,815889.19,5958.24,1026772.72,conventional,Midsouth
27-11-2022,1.60634973,167374.59,2502.7,44264.76,26.38,120580.76,organic,Midsouth
27-11-2022,1.005669058,224484.75,114685.57,36014.01,215.33,73569.84,conventional,Nashville
27-11-2022,1.690584374,11719.13,112.37,7724.57,0,3882.19,organic,Nashville
27-11-2022,0.851182256,242731.04,123436.91,4716.87,113.6,114459.94,conventional,NewOrleans
27-11-2022,1.775058223,2314.33,260.53,20.12,0,2033.68,organic,NewOrleans
27-11-2022,1.385445755,1329483.02,98253.3,770502.3,846.9,459880.52,conventional,NewYork
27-11-2022,1.845316285,66634.14,4886.33,8960.71,0,52787.11,organic,NewYork
27-11-2022,1.276640536,3829050.99,530852.6,2091250.45,7298.68,1199649.26,conventional,Northeast
27-11-2022,1.785419972,183325.72,11026.38,19384.61,27.1,152887.62,organic,Northeast
27-11-2022,1.121755932,319116.73,27936.58,224588.87,44.23,66547.05,conventional,NorthernNewEngland
27-11-2022,2.107432292,11182.25,1105.85,233.28,0,9843.12,organic,NorthernNewEngland
27-11-2022,1.069519254,452856.62,280666.82,19241.88,36.18,152911.14,conventional,Orlando
27-11-2022,0.948273027,43104.23,10662.48,112.35,0,32329.4,organic,Orlando
27-11-2022,0.927611951,85059.84,49970.75,6520.64,2423.64,26144.81,conventional,PeoriaSpringfield
27-11-2022,1.718054437,2221.5,29.44,657.88,0,1534.18,organic,PeoriaSpringfield
27-11-2022,1.196688224,432714.6,107381.06,160355.46,616.99,164361.09,conventional,Philadelphia
27-11-2022,1.735094602,20595.12,1179.13,3971.82,0,15444.16,organic,Philadelphia
27-11-2022,0.894277036,944761.59,424760.3,364512.34,3676.88,151812.07,conventional,PhoenixTucson
27-11-2022,1.658217725,23288.34,7383.17,6538.65,0,9366.53,organic,PhoenixTucson
27-11-2022,0.967743317,119244.16,75446.04,14522.34,15.58,29260.2,conventional,Pittsburgh
27-11-2022,1.583572155,5561,1041.67,0,0,4519.33,organic,Pittsburgh
27-11-2022,1.00164384,1505921.53,682454.44,340476.85,4099.84,478890.4,conventional,Plains
27-11-2022,1.38096479,48685.41,12139.24,4818.93,0,31727.24,organic,Plains
27-11-2022,1.19772188,438488.04,198332.24,106639.7,23365.48,110150.62,conventional,Portland
27-11-2022,1.909099579,26477.28,14808.79,9173.29,0,2495.19,organic,Portland
27-11-2022,1.528558825,58220.18,2658.85,43074.38,20.53,12466.43,conventional,Providence
27-11-2022,1.741472938,2844.27,5.51,23.4,0,2815.36,organic,Providence
27-11-2022,1.178735309,320336.54,144148.66,52778.28,648.71,122745.98,conventional,RaleighGreensboro
27-11-2022,1.61504996,21350.55,340.53,2088.79,17.04,18904.19,organic,RaleighGreensboro
27-11-2022,1.121240411,220716.19,76431.97,76644.32,183.21,67435.28,conventional,RichmondNorfolk
27-11-2022,1.484651294,14601.66,100.11,3353.95,0,11147.6,organic,RichmondNorfolk
27-11-2022,1.053630248,130170.4,54725.55,39337.45,148.91,35958.49,conventional,Roanoke
27-11-2022,1.520203701,6729.46,17.96,2929.91,0,3781.59,organic,Roanoke
27-11-2022,1.545005871,302703.77,155227.92,78576.35,4055.05,64844.46,conventional,Sacramento
27-11-2022,1.328757905,28465,5182.09,1240,0,22042.91,organic,Sacramento
27-11-2022,1.158100065,475857.67,214294.78,29682.23,58903.24,172977.43,conventional,SanDiego
27-11-2022,2.195884391,17924.76,12280.17,772.32,0,4872.26,organic,SanDiego
27-11-2022,1.513817061,559990.75,386279.45,60186.02,6371.1,107154.19,conventional,SanFrancisco
27-11-2022,2.010363321,55854.73,19148.29,2759.96,0,33946.48,organic,SanFrancisco
27-11-2022,1.643584675,376909.16,144902.83,131508.43,28995.08,71502.82,conventional,Seattle
27-11-2022,2.280516756,45595.07,26663.19,14403.24,0,4528.65,organic,Seattle
27-11-2022,1.130584809,370940.22,207893.58,72231.88,449.44,90351.42,conventional,SouthCarolina
27-11-2022,1.270143413,32350.92,1569.39,2563.98,4.63,28212.93,organic,SouthCarolina
27-11-2022,0.822040119,4206558.45,1868186.19,763088.31,24689.75,1550172.36,conventional,SouthCentral
27-11-2022,1.36162541,111181.23,38110.82,7605.96,0,65464.45,organic,SouthCentral
27-11-2022,1.058040274,4184656.14,2743519.99,387872.44,1801.57,1051425.94,conventional,Southeast
27-11-2022,1.087254952,283123.74,52909.98,16655.12,4.72,213553.91,organic,Southeast
27-11-2022,1.39133658,52990.1,24559.77,15818.92,10.38,12601.03,conventional,Spokane
27-11-2022,2.165811107,3298.82,2097.65,522.35,0,678.83,organic,Spokane
27-11-2022,0.962487886,155395.8,91717.14,9976.8,113.73,53588.12,conventional,StLouis
27-11-2022,2.075924231,4864.12,752.07,2068.1,0,2043.96,organic,StLouis
27-11-2022,1.112837365,57938.45,6196.06,29915.68,267.13,21559.57,conventional,Syracuse
27-11-2022,1.492144782,3181.64,147.57,37.85,0,2996.22,organic,Syracuse
27-11-2022,1.023158438,527343.26,345260.27,20181.69,35.07,161866.23,conventional,Tampa
27-11-2022,1.260231953,18030.3,7314.14,80.85,0,10635.31,organic,Tampa
27-11-2022,1.024080787,92241.72,49573.28,20575.66,4414.4,17678.37,conventional,Toledo
27-11-2022,1.652314569,2919.7,13.15,1520.98,0,1385.58,organic,Toledo
27-11-2022,1.097510471,29177680.43,12732194.46,7083565.51,889154.61,8471858.46,conventional,TotalUS
27-11-2022,1.557524638,1368558.99,345676.88,186509.69,66.94,836305.48,organic,TotalUS
27-11-2022,1.046544007,5037689.48,2216613.55,1547665.53,103268.95,1169777.87,conventional,West
27-11-2022,1.791845856,210555.64,105430.15,48276.07,0,56849.42,organic,West
27-11-2022,0.857948899,693321.49,339640.49,130064.15,6531.1,216318.11,conventional,WestTexNewMexico
27-11-2022,1.135076291,19890.99,2073.37,1804.19,0,16013.44,organic,WestTexNewMexico
27-11-2022,0.843218856,86440.75,32741.86,28871.49,38.52,24788.88,conventional,Wichita
27-11-2022,1.33093826,1950.26,1210.01,0,0,740.25,organic,Wichita
04-12-2022,1.015611909,122906.25,13287.07,91148.58,10.92,18459.69,conventional,Albany
04-12-2022,2.119873629,1838.72,122.28,415.95,1.02,1299.47,organic,Albany
04-12-2022,1.061562228,662644.69,398307.63,173700.81,595.75,90040.5,conventional,Atlanta
04-12-2022,1.093702538,48926.23,4787.59,11928.42,0,32210.22,organic,Atlanta
04-12-2022,1.38385387,754049.89,126273.96,312807.34,1155.25,313799.6,conventional,BaltimoreWashington
04-12-2022,1.754818759,42205.16,400.08,7617.05,5.73,34182.3,organic,BaltimoreWashington
04-12-2022,0.984445925,288757.28,195082.65,33825.29,116.07,59733.27,conventional,BirminghamMontgomery
04-12-2022,1.071190728,13976.07,414.98,831.21,0,12729.88,organic,BirminghamMontgomery
04-12-2022,0.971483666,100296.7,49609.8,30790.89,353.29,19542.72,conventional,Boise
04-12-2022,1.66218883,4764.77,1751.04,2198.67,0,815.06,organic,Boise
04-12-2022,1.100525127,678147.64,37414.28,428295.28,276.23,212161.86,conventional,Boston
04-12-2022,1.749700896,27837.48,114.9,1866.7,3.14,25852.73,organic,Boston
04-12-2022,1.126996119,158666.07,17965.44,52140.89,1611.45,86948.29,conventional,BuffaloRochester
04-12-2022,1.728174469,9312.5,436.83,64.07,0,8811.59,organic,BuffaloRochester
04-12-2022,1.277130531,5158452.04,3025359.21,516851.66,525920.24,1090320.93,conventional,California
04-12-2022,1.664097223,305284.08,120022.53,13806.19,0,171455.35,organic,California
04-12-2022,1.153405427,296883.11,145666.33,42335.03,511.82,108334.57,conventional,Charlotte
04-12-2022,1.59758501,17206.52,67.76,3075.03,14.37,14049.36,organic,Charlotte
04-12-2022,1.25964118,1035326.02,407975.35,355599.3,83536.4,188214.97,conventional,Chicago
04-12-2022,1.701747451,48541.83,24872.92,13727.23,0,9941.67,organic,Chicago
04-12-2022,1.111502448,263675,94554.04,128228.77,3850.71,37041.49,conventional,CincinnatiDayton
04-12-2022,1.669728437,9005.8,51.69,6697.98,0,2256.12,organic,CincinnatiDayton
